eprtr_facility_id,eprtr_facility_name,eprtr_country,eprtr_activity,activity_label,eta,substitutable_TJ,heat_demand_TJ,note,routing_mode
LT.CAED/302648707.FACILITY1,"AB ,,Lietuvos energijos gamyba“, Ignitis gamyba, Vilniaus termofikacinė elektrinė Nr.3 (E-3)",Lithuania,1(c),EXCLUDE — power stations,,,,no LCP data,
BE.WA/112010000.FACILITY,ELECTRABEL - CENTRALE D'AMERCOEUR,Belgium,1(c),EXCLUDE — power stations,,,,no LCP data,
SI.ARSO/000000017.FACILITY,Termoelektrarna Šoštanj,Slovenia,1(c),EXCLUDE — power stations,0.0,2205.53,0.0,,tech_split
PL.MŚ/000000586.FACILITY,"Grupa Azoty Zakłady Azotowe ""Puławy"" S.A.",Poland,4(a),Basic organic chemicals / olefins,1.0,10163.2,7419.14,,tech_split
UK.CAED/EW_EA-12824.FACILITY,Langage Energy Centre EPR/AP3633BL,United Kingdom,1(c),EXCLUDE — power stations,0.0,14600.0,0.0,,tech_split
CZ.MZP.T806/CZ72662053.FACILITY,"VÍTKOVICE STEEL, a. s.",Czechia,2(c)(i),"Hot/cold rolling, coating",,,,no LCP data,
HU.OKIR/100412328.FACILITY,MOL Petrolkémia Zrt.,Hungary,4(a)(viii),Basic organic chemicals / olefins,1.0,356.46,260.22,,tech_split
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00216,ROCKWOOL Operations GmbH & Co. KG,Germany,3(f),Other mineral (gypsum etc.),,,,no LCP data,
UK.SEPA/200002509.Facility,Markinch Biomass CHP,United Kingdom,5(b),Municipal waste incineration (WtE),,,,no LCP data,
UK.CAED/EW_EA-5345.FACILITY,Sellafield Site EPR/BM4317IX,United Kingdom,4(b),Basic inorganic chemicals / fertiliser,0.75,6154.0,3286.24,,tech_split
SE.CAED/10014265.Facility,"NYNAS AB, Oljeraffinaderiet i Nynäshamn",Sweden,1(a),Petroleum refineries,,,,no LCP data,
CH.CAED/000000362.Facility,ACR Giubiasco,Switzerland,5(b),Municipal waste incineration (WtE),,,,no LCP data,
FR.EEA/064.01012.FACILITY,RAFFINERIE DE BERRE,France,1(a),Petroleum refineries,1.0,1270.69,981.61,,tech_split
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/60002264,Buderus Edelstahl GmbH ,Germany,2(b),Iron & Steel (BF/BOF),,,,no LCP data,
IT.CAED/860402001.FACILITY,CEFLA GEST S.R.L.,Italy,1(c),EXCLUDE — power stations,,,,no LCP data,
CH.CAED/000000283.Facility,KVA Thurgau,Switzerland,5(b),Municipal waste incineration (WtE),,,,no LCP data,
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK47061611.NRZ.FACILITY,"MH Teplárenský holding, a.s. - závod Zvolen",Slovakia,1(c),EXCLUDE — power stations,0.0,324.21,0.0,,tech_split
IT.CAED/960101003.FACILITY,"ENEL PRODUZIONE SPA - CENTRALE ""ARCHIMEDE"" DI PRIOLO GARGALLO",Italy,1(c),EXCLUDE — power stations,0.0,5286.12,0.0,,tech_split
IT.CAED/880501001.FACILITY,CENTRALE TERMOELETTRICA DI SIMERI CRICHI,Italy,1(c),EXCLUDE — power stations,0.0,18185.5,0.0,,tech_split
UK.CAED/EW_EA-3620.FACILITY,Erith Oil Works EPR/QP3331PQ,United Kingdom,8(b),Sugar production,,,,no LCP data,
UK.CAED/BEISOffsh-Cleeton.FACILITY,Cleeton,United Kingdom,1(c),EXCLUDE — power stations,,,,no LCP data,
IE.CAED/P0777.FACILITY,Energia Power Generation Limited,Ireland,1(c),EXCLUDE — power stations,0.0,25446.26,0.0,,tech_split
PL.MŚ/000000067.FACILITY,"CEMENTOWNIA ""WARTA"" SPÓŁKA AKCYJNA",Poland,3(c),Glass,0.95,1567.85,801.33,,tech_split
ES.CAED/001615000.FACILITY,"COMPAÑÍA ESPAÑOLA DE PETRÓLEOS, S.A.U.",Spain,4(a)(i),Basic organic chemicals / olefins,1.0,13196.8,9633.66,,tech_split
IT.CAED/100752001.FACILITY,Ahlstrom-Munksjö Italia S.p.A.,Italy,6(b),Wood products / panels,1.0,3.04,2.16,,tech_split
IT.CAED/460401001.FACILITY,Centrale Termoelettrica del Mincio,Italy,1(c),EXCLUDE — power stations,0.0,946.31,0.0,,tech_split
https://registry.gdi-de.org/id/de.ni.mu/06060316030,GKH - Gemeinschaftskraftwerk Hannover GmbH,Germany,1(c),EXCLUDE — power stations,0.0,11978.61,0.0,,tech_split
FR.CAED/82.FACILITY,TEREOS FRANCE,France,8(b)(ii),Sugar production,1.0,1346.51,908.89,,tech_split
PL.MŚ/000000359.FACILITY,PGE Górnictwo i Energetyka Konwencjonalna S.A. - Oddział Elektrociepłownia Zgierz,Poland,1(c),EXCLUDE — power stations,0.0,1608.25,0.0,,tech_split
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-113000-100-0327911,TRIMET Aluminium SE,Germany,2(e)(i),Non-ferrous (primary),,,,no LCP data,
CH.CAED/000000013.Facility,Kubrix AG / Werk Paradies,Switzerland,3(g),unmapped,,,,activity not in config,
FR.CAED/132.FACILITY,TEREOS FRANCE,France,8(b)(ii),Sugar production,1.0,3702.22,2499.0,,tech_split
https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/23023936,GASCADE Gastransport GmbH ,Germany,1(c),EXCLUDE — power stations,0.0,3411.92,0.0,,tech_split
NO.EEA/192336.FACILITY,NorFraKalk,Norway,3(c)(ii),Glass,,,,no LCP data,
UK.CAED/BEISOffsh-BW-Catcher-FPSO.FACILITY,BW Catcher FPSO,United Kingdom,1(c),EXCLUDE — power stations,,,,no LCP data,
DE.EEA/16574.FACILITY,SKW Stickstoffwerke Piesteritz GmbH,Germany,4(c),"Other chemicals (P, N, agro)",1.0,1067.12,811.01,,tech_split
DK.CAED/000104752.FACILITY,Svanemølleværket,Denmark,1(c),EXCLUDE — power stations,0.0,200.65,0.0,,tech_split
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50002167,DS Smith Paper Deutschland GmbH ,Germany,6(b),Wood products / panels,1.0,202.32,143.95,,tech_split
UK.CAED/EW_EA-16600.FACILITY,Wilton Olefins Installation,United Kingdom,4(a),Basic organic chemicals / olefins,1.0,39.1,28.54,,tech_split
IT.CAED/870681001.FACILITY,centrale termoelettrica di Rossano,Italy,1(c),EXCLUDE — power stations,0.0,122.24,0.0,,tech_split
SI.ARSO/000000018.FACILITY,"Energetika Ljubljana, (Lokacija Toplarniška)",Slovenia,1(c),EXCLUDE — power stations,0.0,3035.82,0.0,,tech_split
GB.EEA/EW_EA-12956.FACILITY,Huntington Lane Surface Mine,United Kingdom,3(b),Lime,,,,no LCP data,
FR.EEA/066.00429.FACILITY,CPT dAramon,France,1(c),EXCLUDE — power stations,,,,no LCP data,
ES.CAED/000046000.FACILITY,HIJOS DE FRANCISCO MORANT,Spain,3(g),unmapped,,,,activity not in config,
PL.MŚ/000003735.FACILITY,"PGNiG TERMIKA SA, Składowisko Odpadów Paleniskowych Zawady",Poland,5(d),Landfill / other waste,,,,no LCP data,
UK.CAED/EW_EA-1941.FACILITY,Seal Sands Power Station,United Kingdom,1(c),EXCLUDE — power stations,0.0,140.0,0.0,,tech_split
UK.CAED/EW_EA-411.FACILITY,BP WYTCH FARM GATHERING STATION AND WELLSITES,United Kingdom,1(a),Petroleum refineries,,,,no LCP data,
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/20000004,Opel Automobile GmbH ,Germany,9(c),Tanning / other,1.0,4150.96,3490.96,,tech_split
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-2142201-00000000,EnBW KW Walheim ,Germany,1(c),EXCLUDE — power stations,0.0,821.0,0.0,,tech_split
ES.CAED/003099000.FACILITY,COMPAÑIA ESPAÑOLA DE LAMINACION (CELSA 3),Spain,2(c)(i),"Hot/cold rolling, coating",,,,no LCP data,
PL.MŚ/000000391.FACILITY,EDF Polska S.A. Oddział nr 1 w Krakowie,Poland,1(c),EXCLUDE — power stations,0.0,14770.7,0.0,,tech_split
GB.EEA/EW_EA-612.FACILITY,"Cabot Carbon Ltd, Cabot Carbon Ltd Stanlow",United Kingdom,1(b),Coke ovens (LCP-reported aux only),,,,no LCP data,
BG.CAED/001000012.FACILITY,Landfill of the Sandanski municipality,Bulgaria,5(d),Landfill / other waste,,,,no LCP data,
LT.CAED/301276531.FACILITY,UAB „Fortum Klaipėda“,Lithuania,5(b),Municipal waste incineration (WtE),1.0,20.3,17.25,,fuel_routing
FR.CAED/2968.FACILITY,ROCKWOOL FRANCE SAS,France,3(f),Other mineral (gypsum etc.),,,,no LCP data,
ES.EEA/2116.FACILITY,CENTRAL TÈRMICA DE CERCS,Spain,1(c),EXCLUDE — power stations,,,,no LCP data,
SE.CAED/10024717.Facility,Smurfit Westrock Piteå AB,Sweden,6(a),Pulp & paper,1.0,31.68,26.99,,tech_split
BE.WA/049010000.FACILITY,INOVYN Manufacturing Belgium,Belgium,4(a)(viii),Basic organic chemicals / olefins,,,,no LCP data,
PT.CAED/PT.APA05769742.CI,Petrogal-Refinaria do Porto (CI),Portugal,1(a),Petroleum refineries,,,,no LCP data,
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-112000-100-9973329,ArcelorMittal Hochfeld GmbH,Germany,2(b),Iron & Steel (BF/BOF),,,,no LCP data,
UK.CAED/EW_EA-2067.FACILITY,Central Bacton Gas Terminal EPR/PP3633LM,United Kingdom,1(a),Petroleum refineries,1.0,1660.0,1282.35,,tech_split
NO.EEA/0000.0008.01.FACILITY,Statfjord,Norway,3(a),Cement clinker,,,,no LCP data,
FR.CAED/7963.FACILITY,ENGIE FLEXIBLE GENERATION FRANCE,France,1(c),EXCLUDE — power stations,0.0,2332.73,0.0,,tech_split
FR.CAED/15325.FACILITY,CA EVREUX PORTES DE NORMANDIE,France,5(f),Waste — other,,,,no LCP data,
ES.CAED/001985000.FACILITY,CENTRAL TÉRMICA BARRANCO DE TIRAJANA,Spain,1(c),EXCLUDE — power stations,0.0,21628.22,0.0,,tech_split
PL.MŚ/000004455.FACILITY,Blok Gazowo Parowy w Głogowie,Poland,1(c),EXCLUDE — power stations,0.0,184.0,0.0,,tech_split
FR.CAED/10877.FACILITY,CARGILL HAUBOURDIN SAS,France,8(b)(ii),Sugar production,1.0,537.17,362.59,,tech_split
DK.CAED/000082929.FACILITY,Kyndbyværket,Denmark,1(c),EXCLUDE — power stations,0.0,119.91,0.0,,tech_split
PL.MŚ/000000486.FACILITY,Elektrociepłownia Zielona Góra S.A.,Poland,1(c),EXCLUDE — power stations,0.0,10112.4,0.0,,tech_split
AT.EEA/20000.00377.FACILITY,Sappi Austria Produktions-GmbH & Co. KG,Austria,6(b),Wood products / panels,1.0,6602.45,4697.64,,tech_split
PL.MŚ/000001940.FACILITY,Zakład Termicznego Przekształcania Odpadów Komunalnych,Poland,5(b),Municipal waste incineration (WtE),,,,no LCP data,
IT.EEA/2007002317.FACILITY,Centrale Portoscuso,Italy,1(c),EXCLUDE — power stations,,,,no LCP data,
FR.EEA/221.00044.FACILITY,CENTRALE DE JARRY-NORD,France,1(c),EXCLUDE — power stations,,,,no LCP data,
PL.MŚ/000000148.FACILITY,Grupa Ożarów S.A. Zakład Cementownia Rejowiec,Poland,3(b),Lime,0.45,0.97,0.34,,tech_split
PT.EEA/100004225.FACILITY,Central Termoeléctrica do Barreiro,Portugal,1(c),EXCLUDE — power stations,0.0,71.6,0.0,,tech_split
IT.CAED/800112001.FACILITY,TERMOVALORIZZATORE DI ACERRA,Italy,5(b),Municipal waste incineration (WtE),,,,no LCP data,
DK.EEA/2619.FACILITY,VATTENFALL A/S                     Hillerød Kraftvarmeværk,Denmark,1(c),EXCLUDE — power stations,0.0,183.87,0.0,,tech_split
RS.SEPA.NRIZ/FACILITY.000000028,Ogranak Termoelektrane Nikola Tesla - TE Kolubara,Serbia,1(c),EXCLUDE — power stations,0.0,5093.77,0.0,,tech_split
ES.CAED/004812000.FACILITY,ARCILLAS ATOMIZADAS,Spain,3(g),unmapped,,,,activity not in config,
EL.CAED/100268.FACILITY,Sanitary Landfill - 2nd Management Section of Western Attica - FYLI,Greece,5(d),Landfill / other waste,,,,no LCP data,
UK.CAED/NRW170230.FACILITY,Milford Haven Refinery,United Kingdom,1(a),Petroleum refineries,,,,no LCP data,
FR.CAED/11016.FACILITY,NATRAN,France,1(c),EXCLUDE — power stations,0.0,233.46,0.0,,tech_split
IT.EEA/2007001736.FACILITY,Raffineria ISAB Impianti SUD,Italy,1(a),Petroleum refineries,1.0,3441.98,2658.93,,tech_split
FR.CAED/3834.FACILITY,ESSO RAFFINAGE,France,1(a),Petroleum refineries,1.0,5632.12,4350.82,,tech_split
PL.MŚ/000000063.FACILITY,LAFARGE CEMENT S.A,Poland,3(c),Glass,0.95,895.97,457.93,,tech_split
GB.EEA/EW_EA-6496.FACILITY,"Eni Hewett Limited, Western Bacton Gas Terminal",United Kingdom,1(a),Petroleum refineries,1.0,1660.0,1282.35,,tech_split
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK77042302.NRZ.FACILITY,"Považská cementáreň, a.s. - Výroba cementu",Slovakia,3(c)(i),Glass,,,,no LCP data,
GB.EEA/EW_EA-10057.FACILITY,"UK Coal Mining Ltd, Sharlston Colliery Reclamation Site",United Kingdom,3(a),Cement clinker,,,,no LCP data,
UK.SEPA/200000050.Facility,Grangemouth CHP Plant,United Kingdom,1(c),EXCLUDE — power stations,0.0,12200.0,0.0,,tech_split
IT.CAED/270391001.FACILITY,RAFFINERIA DI SANNAZZARO DE' BURGONDI,Italy,1(a),Petroleum refineries,1.0,123.33,95.27,,tech_split
FR.CAED/3833.FACILITY,EXXONMOBIL CHEMICAL FRANCE,France,4(a)(i),Basic organic chemicals / olefins,1.0,5632.12,4111.45,,tech_split
BG.CAED/017000003.FACILITY,"Stomana Industry company for production 
    of ferrous metals ",Bulgaria,2(b),Iron & Steel (BF/BOF),,,,no LCP data,
https://registry.gdi-de.org/id/de.ni.mu/06277201660,Smurfit Westrock Hoya Papier & Board GmbH,Germany,6(b),Wood products / panels,1.0,2525.45,1796.86,,tech_split
ES.CAED/003519000.FACILITY,CENTRAL TERMICA DE MEIRAMA,Spain,1(c),EXCLUDE — power stations,,,,no LCP data,
BE.WA/003010000.FACILITY,IPALLE - Usine d'incinération,Belgium,5(b),Municipal waste incineration (WtE),,,,no LCP data,
PL.MŚ/000005646.FACILITY,Zakład Sitkówka,Poland,3(c),Glass,,,,no LCP data,
GR.EEA/EL0401038.FACILITY,"HERACLES G.C.Co, HALKIS PLANT",Greece,3(c),Glass,,,,no LCP data,
PL.MŚ/000000361.FACILITY,PGE Górnictwo i Energetyka Konwencjonalna S.A. - Oddział Zespół Elektrowni Dolna Odra -  Ektrownia Szczecin,Poland,1(c),EXCLUDE — power stations,0.0,1.59,0.0,,tech_split
ES.CAED/001998000.FACILITY,ALUMINA ESPAÑOLA S.A.,Spain,4(b)(v),Basic inorganic chemicals / fertiliser,0.75,7134.0,3809.56,,tech_split
FR.CAED/4455.FACILITY,SYND ETU REALIS POUR TRAIT INTER DECHET,France,5(b),Municipal waste incineration (WtE),,,,no LCP data,
UK.LAED/E274_278.FACILITY,Ibstock Brick Limited - Cattybrook Factory,United Kingdom,3(g),unmapped,,,,activity not in config,
ES.CAED/000214000.FACILITY,"GLOBAL STEEL WIRE, S.A.",Spain,2(b),Iron & Steel (BF/BOF),,,,no LCP data,
IT.CAED/710161001.FACILITY,En Plus S.r.l.,Italy,1(c),EXCLUDE — power stations,0.0,13884.0,0.0,,tech_split
AT.CAED/9008390397176.FACILITY,Fritz Egger GmbH & Co. OG,Austria,6(b),Wood products / panels,,,,no LCP data,
IT.CAED/810561001.FACILITY,Calenia Energia S.p.A.,Italy,1(c),EXCLUDE — power stations,0.0,13105.3,0.0,,tech_split
FR.EEA/070.00588.FACILITY,SRD - Société de la Raffinerie de Dunkerque,France,1(a),Petroleum refineries,,,,no LCP data,
https://registry.gdi-de.org/id/de.mv.land.inspire.pf.bube/30005775,Vattenfall Europe New Energy Ecopower GmbH Betriebsstätte HKW Rostock ,Germany,5(b),Municipal waste incineration (WtE),1.0,5710.45,4686.31,,fuel_routing
CH.CAED/000000282.Facility,ZAB Bazenheid,Switzerland,5(b),Municipal waste incineration (WtE),,,,no LCP data,
HU.OKIR/100501563.FACILITY,Tvk-Erőmű Kft.,Hungary,1(c),EXCLUDE — power stations,0.0,2392.08,0.0,,tech_split
NL.RIVM/000049006.FACILITY,WKC Moerdijk,Netherlands,1(c),EXCLUDE — power stations,0.0,5701.37,0.0,,tech_split
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00316,"Südzucker AG, Werk Plattling",Germany,8(b)(ii),Sugar production,1.0,522.67,352.8,,tech_split
FR.CAED/10820.FACILITY,CHAUX ET DOLOMIES DU BOULONNAIS,France,3(c)(iii),Glass,,,,no LCP data,
DK.CAED/000082980.FACILITY,Verdo Produktion A/S,Denmark,1(c),EXCLUDE — power stations,0.0,34.61,0.0,,tech_split
https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/45025575,Heizkraftwerk Cottbus,Germany,1(c),EXCLUDE — power stations,0.0,3298.58,0.0,,tech_split
AT.CAED/9008390707227.FACILITY,Smurfit Westrock Nettingsdorf AG & Co KG,Austria,6(b),Wood products / panels,1.0,4567.31,3249.64,,tech_split
DE.EEA/14-65-60319980000.FACILITY,Befesa Zinc Freiberg GmbH (vormahls B.U.S Zinkrecycling GmbH Freiberg),Germany,5(a),Hazardous waste disposal,,,,no LCP data,
ES.CAED/004857000.FACILITY,PLANTA DE VALORITZACIO ENERGETICA DE SANT ADRIA DE BESOS,Spain,5(b),Municipal waste incineration (WtE),1.0,29746.94,25284.9,,fuel_routing
FR.CAED/13309.FACILITY,SUEZ RR IWS CHEMICALS FRANCE,France,5(a),Hazardous waste disposal,,,,no LCP data,
EL.CAED/100075.FACILITY,TITAN CEMENT S.A. - DREPANO PLANT,Greece,3(c)(i),Glass,,,,no LCP data,
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002611.ProductionFacility,"Kokkolan Energia Oy, Voimalaitos Power",Finland,1(c),EXCLUDE — power stations,0.0,364.64,0.0,,tech_split
HU.OKIR/101722426.FACILITY,MVM Balance Zrt.,Hungary,1(c),EXCLUDE — power stations,0.0,246.0,0.0,,tech_split
ES.CAED/003687000.FACILITY,CEMENTOS REZOLA AÑORGA,Spain,3(c)(i),Glass,,,,no LCP data,
UK.CAED/EW_EA-163.FACILITY,Ancillary Components Ltd,United Kingdom,5(c),Non-hazardous waste disposal,,,,no LCP data,
HU.OKIR/101626353.FACILITY,DBM Zrt.,Hungary,1(c),EXCLUDE — power stations,,,,no LCP data,
RS.SEPA.NRIZ/FACILITY.000000035,Ogranak RB Kolubara - Prerada,Serbia,1(c),EXCLUDE — power stations,0.0,1239.02,0.0,,tech_split
FR.CAED/6359.FACILITY,INEOS POLYMERS SARRALBE SAS,France,4(a)(viii),Basic organic chemicals / olefins,1.0,1192.12,870.25,,tech_split
IT.CAED/840331001.FACILITY,Centrale compressione gas di Montesano sulla Marcellana,Italy,1(c),EXCLUDE — power stations,0.0,708.35,0.0,,tech_split
DE.EEA/06-05-100-0989292.FACILITY,TSTG Schienen Technik GmbH & Co. KG,Germany,2(c)(i),"Hot/cold rolling, coating",,,,no LCP data,
EL.CAED/100630.FACILITY,GRECIAN MAGNESITE YERAKINI,Greece,3(b),Lime,,,,no LCP data,
ES.CAED/001496000.FACILITY,"VOTORANTIM CEMENTOS ESPAÑA, S.A.",Spain,3(c)(i),Glass,,,,no LCP data,
RO.EEA/RO2CT_44.FACILITY,SC ROMPETROL PETROCHEMICALS SRL,Romania,4(a)(viii),Basic organic chemicals / olefins,,,,no LCP data,
ES.CAED/001570000.FACILITY,FÁBRICA DE JEREZ (LAFARGEHOLCIM ESPAÑA SAU),Spain,3(c)(i),Glass,,,,no LCP data,
AT.EEA/20000.00169.FACILITY,Zementwerk Leube GmbH,Austria,3(c),Glass,,,,no LCP data,
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK77010309.NRZ.FACILITY,Cemmac a.s. - Výroba cementu,Slovakia,3(c)(i),Glass,,,,no LCP data,
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-2486806-00000000,Märker Kalk GmbH ,Germany,3(c),Glass,,,,no LCP data,
PT.CAED/PT.APA05766002.CI,"BA GLASS PORTUGAL, SA - Unidade Fabril da Marinha Grande (CI)",Portugal,3(e),Mineral fibres,,,,no LCP data,
DE.EEA/03-31-31000006275.FACILITY,EMPG - NEAG Norddeutsche Erdgasaufbereitungs-GmbH,Germany,4(b),Basic inorganic chemicals / fertiliser,,,,no LCP data,
IT.EEA/2007002416.FACILITY,Cofathec Energia Srl - Contrale termoelettrica di Castelmassa,Italy,1(c),EXCLUDE — power stations,0.0,1730.21,0.0,,tech_split
IT.EEA/2007000150.FACILITY,Cementeria di Broni,Italy,3(c)(i),Glass,,,,no LCP data,
https://registry.gdi-de.org/id/de.sh/50079798,Covestro Deutschland AG ,Germany,5(a),Hazardous waste disposal,1.0,1363.0,1156.33,,fuel_routing
FR.CAED/7560.FACILITY,ARKEMA FRANCE,France,4(a)(iv),Basic organic chemicals / olefins,1.0,1416.74,1034.22,,tech_split
ES.CAED/004072000.FACILITY,TABLEROS LOSÁN,Spain,6(b),Wood products / panels,,,,no LCP data,
ES.CAED/003453000.FACILITY,ELCOGAS S.A. - CENTRAL TÉRMICA GICC,Spain,1(c),EXCLUDE — power stations,,,,no LCP data,
IT.CAED/330922001.FACILITY,Cementeria di Fanna ,Italy,3(c),Glass,,,,no LCP data,
PL.MŚ/000000363.FACILITY,PGE Górnictwo i Energetyka Konwencjonalna S.A. - Oddział Zespół Elektrociepłowni Bydgoszcz - EC Bydgoszcz II,Poland,1(c),EXCLUDE — power stations,0.0,7225.02,0.0,,tech_split
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-314000-300-0838652,Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH,Germany,1(c),EXCLUDE — power stations,0.0,2165.62,0.0,,tech_split
IT.CAED/291222003.FACILITY,INDUSTRIA CEMENTI GIOVANNI ROSSI S.P.A.,Italy,3(c),Glass,0.95,2396.34,1224.77,,tech_split
UK.CAED/EW_EA-18367.FACILITY,Cornwall Energy Recovery Centre EPR/GP3433GH,United Kingdom,5(b),Municipal waste incineration (WtE),,,,no LCP data,
ES.CAED/001573000.FACILITY,FÁBRICA DE CARBONERAS (LAFARGEHOLCIM ESPAÑA SAU),Spain,3(c)(i),Glass,,,,no LCP data,
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK57102807.NRZ.FACILITY,"Slovenské elektrárne, a.s. - Elektrárne Vojany, závod",Slovakia,1(c),EXCLUDE — power stations,0.0,2281.17,0.0,,tech_split
SE.CAED/10014311.Facility,Skutskärs Bruk,Sweden,6(a),Pulp & paper,,,,no LCP data,
BG.CAED/003000019.FACILITY,Veolia power station,Bulgaria,1(c),EXCLUDE — power stations,,,,no LCP data,
IT.CAED/100341001.FACILITY,CENTRALE TERMOELETTRICA DI CHIVASSO,Italy,1(c),EXCLUDE — power stations,0.0,8878.31,0.0,,tech_split
BE.WA/063010000.FACILITY,PRAYON,Belgium,4(b)(ii),Basic inorganic chemicals / fertiliser,,,,no LCP data,
PL.MŚ/000000109.FACILITY,Trzuskawica Spółka Akcyjna Zakład Kujawy,Poland,3(c),Glass,,,,no LCP data,
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000118.FACILITY,EXXONMOBIL PETROLEUM & CHEMICAL - ESSO RAFFINADERIJ,Belgium,1(a),Petroleum refineries,,,,no LCP data,
IT.EEA/2007000857.FACILITY,CENTRALE TERMOELETTRICA DI GENOVA,Italy,1(c),EXCLUDE — power stations,,,,no LCP data,
PL.MŚ/000000425.FACILITY,Enea Wytwarzanie Sp. z o.o.,Poland,1(c),EXCLUDE — power stations,0.0,4994.12,0.0,,tech_split
AT.CAED/9008390940686.FACILITY,Energie Steiermark Wärme GmbH,Austria,1(c),EXCLUDE — power stations,0.0,167.68,0.0,,tech_split
UK.CAED/BEISOffsh-Brae-Bravo.FACILITY,Brae Bravo,United Kingdom,1(c),EXCLUDE — power stations,,,,no LCP data,
UK.CAED/EW_EA-12834.FACILITY,Lakeside EfW Facility EPR/BT7116IW,United Kingdom,5(b),Municipal waste incineration (WtE),,,,no LCP data,
PL.MŚ/000000365.FACILITY,"Energetyka sp. z o.o., Elektrociepłownia E-2 Polkowice",Poland,1(c),EXCLUDE — power stations,0.0,403.8,0.0,,tech_split
BG.CAED/002000009.FACILITY,Kronoshpan BG EOOD,Bulgaria,6(b),Wood products / panels,,,,no LCP data,
RO.CAED/119MS0001.FACILITY,SC KASTAMONU ROMANIA SA,Romania,6(b),Wood products / panels,,,,no LCP data,
BE.WA/004010000.FACILITY,INTRADEL - UVELIA - Usine d'incinération,Belgium,5(b),Municipal waste incineration (WtE),,,,no LCP data,
DE.EEA/12344.FACILITY,InfraLeuna GmbH KWS WT 2,Germany,1(c),EXCLUDE — power stations,0.0,1806.6,0.0,,tech_split
DE.EEA/06-09-100-0001-0003.FACILITY,"E.ON Kraftwerke GmbH, Kraftwerk Zolling",Germany,1(c),EXCLUDE — power stations,0.0,16.02,0.0,,tech_split
UK.CAED/EW_EA-2071.FACILITY,North Tees Oil Refinery & Road/Rail Terminal,United Kingdom,1(a),Petroleum refineries,,,,no LCP data,
BG.CAED/012000011.FACILITY,Sofia  Zemliane power station,Bulgaria,1(c),EXCLUDE — power stations,0.0,5904.0,0.0,,tech_split
PL.MŚ/000001740.FACILITY,TAMEH POLSKA sp. z o. o. - Zakład Wytwarzania Kraków (Elektrociepłownia),Poland,1(c),EXCLUDE — power stations,0.0,5084.6,0.0,,tech_split
IT.CAED/721001004.FACILITY,Versalis S.p.A.,Italy,4(a),Basic organic chemicals / olefins,1.0,14928.0,10897.44,,tech_split
FR.EEA/064.00024.FACILITY,SOCIETE GARDANNAISE DE COGENERATION,France,1(c),EXCLUDE — power stations,0.0,287.8,0.0,,tech_split
