eprtr_facility_id,eprtr_base_id,eprtr_facility_name,eprtr_country,eprtr_activity,eprtr_lat,eprtr_lon,eprtr_co2_t,eprtr_co2_year,match_method,match_km,lcp_base_id,lcp_inspire_id,lcp_city,lcp_n_base_ids,lcp_n_parts,lcp_lat,lcp_lon,lcp_NaturalGas_TJ,lcp_Coal_TJ,lcp_Lignite_TJ,lcp_OtherSolidFuels_TJ,lcp_LiquidFuels_TJ,lcp_Peat_TJ,lcp_OtherGases_TJ,lcp_Biomass_TJ,lcp_substitutable_thermal_TJ,lcp_total_TJ
UK.CAED/EW_EA-282.FACILITY,UK.CAED/EW_EA-282,Seal Sands Acrylonitrile Production EPR/FP3435GZ,United Kingdom,4(a),54.575826,-1.2450507,206000.0,2019,spatial_nearest,0.0,UK.CAED/EW_EA-1932-1,UK.CAED/EW_EA-1932-1.PART,MIDDLESBROUGH,1,1.0,54.575826,-1.2450507,2840.0,,,,,,,,2840.0,2840.0
UK.CAED/EW_EA-16737.FACILITY,UK.CAED/EW_EA-16737,Cottam Power Station EPR/SP3535LT,United Kingdom,1(c),53.303342,-0.78176602,2910000.0,2017,spatial_nearest,0.0,UK.CAED/EW_EA-16737-1,UK.CAED/EW_EA-16737-1.PART,Cottam,1,1.0,53.303342,-0.78176602,,14600.0,,,414.0,,0.004,,15014.0,15014.004
BG.CAED/002000006.FACILITY,BG.CAED/002000006,Burgas power station,Bulgaria,1(c),42.524313,27.405866,73565.0,2018,no_match,,,,,0,,,,,,,,,,,,,
EL.CAED/100099.FACILITY,EL.CAED/100099,PPC S.A. LIGNITIKI MELITIS (UNIT I),Greece,1(c),40.81402,21.59829,288000.0,2024,id_direct,0.0,EL.CAED/100099,EL.CAED/100099.PART,FLORINA,1,1.0,40.81402,21.59829,,,2315.9,,186.1,,,,2502.0,2502.0
BG.CAED/003000059.FACILITY,BG.CAED/003000059,Landfill of the Aksakovo municipality 3,Bulgaria,5(d),43.280278,27.855556,11399.766,2018,no_match,,,,,0,,,,,,,,,,,,,
NL.RIVM/000024000.FACILITY,NL.RIVM/000024000,Vattenfall Power Generation B.V. (Hemweg),Netherlands,1(c),52.40531,4.8471,478000.0,2024,spatial_nearest,0.247,NL.RIVM/024000001,NL.RIVM/024000001.PART,Amsterdam,1,1.0,52.40558,4.84348,,,,,,,,,,
IT.CAED/741232009.FACILITY,IT.CAED/741232009,Stabilimento di Taranto,Italy,3(c),40.4861,17.2031,198000.0,2013,spatial_nearest,0.918,IT.CAED/741231001,IT.CAED/741231001.PART,TARANTO,1,1.0,40.492,17.1955,3008.56,,,,260.57,,11092.94,,3269.13,14362.07
AT.CAED/9008390537091.FACILITY,AT.CAED/9008390537091,Sappi Austria Produktions-GmbH & Co. KG,Austria,6(b),47.134111,15.334056,938000.0,2024,spatial_nearest,0.0,AT.CAED/9008390375129; AT.CAED/9008390375792; AT.CAED/9008390390474,AT.CAED/9008390375129.PART,Forstviertel,3,3.0,47.134111,15.334055999999999,2842.3052,,,3760.146964,,,58.3124,2347.507617,6602.452164,9008.272181
UK.CAED/BEISOffsh-Britannia.FACILITY,UK.CAED/BEISOffsh-Britannia,Britannia,United Kingdom,1(c),58.04865,1.13876,413000.0,2019,no_match,,,,,0,,,,,,,,,,,,,
SI.EEA/2.FACILITY,SI.EEA/2,Lafarge Cement d.d.,Slovenia,3(c)(i),46.128575,15.03495,141000.0,2014,no_match,,,,,0,,,,,,,,,,,,,
PL.MŚ/000000362.FACILITY,PL.MŚ/000000362,PGE Górnictwo i Energetyka Konwencjonalna S.A. - Oddział Zespół Elektrowni Dolna Odra - Elektrownia Pomorzany,Poland,1(c),53.39111328125,14.5252771377563,274000.0,2024,id_direct,0.0,PL.MŚ/000000191; PL.MŚ/000000362,PL.MŚ/000000191.PART,Szczecin,2,2.0,51.74805,16.8074,15.4,2965.8,,,4.82,,,,2986.0200000000004,2986.0200000000004
https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/1000901,https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/1000901,Biomasse Heizkraftwerk Siegerland GmbH & Co. KG,Germany,5(a),50.70242,8.07318,0.0,2017,no_match,,,,,0,,,,,,,,,,,,,
FR.EEA/059.06226.FACILITY,FR.EEA/059.06226,SOLVAY Tavaux SAS,France,4(a)(vi),47.03,5.4,418000.0,2016,no_match,,,,,0,,,,,,,,,,,,,
ES.CAED/005534000.FACILITY,ES.CAED/005534000,CENTRAL TERMICA DE CICLO COMBINADO CAMPO DE GIBRALTAR,Spain,1(c),36.185373,-5.391025,164000.0,2013,id_direct,0.0,ES.CAED/005534000; ES.CAED/009567000; ES.CAED/009575000; ES.EEA/ES0155,ES.CAED/005534000.PART,San Roque,4,4.0,36.18527975,-5.39101875,10089.54,,,,,,,,10089.54,10089.54
PT.EEA/100009360.FACILITY,PT.EEA/100009360,"SPCG - Sociedade Portuguesa de Co-Geração Eléctrica, SA",Portugal,1(c),38.4937,-8.80599,284000.0,2017,spatial_nearest,0.0,PT.CAED/PT.APA05779662.EQUIP; PT.CAED/PT.APA05779702.EQUIP,PT.CAED/PT.APA05779662.EQUIP,SETÚBAL,2,2.0,38.4935,-8.807075000000001,3093.728,,,,104.849,,,2602.418,3198.577,5800.995000000001
PT.EEA/100004332.FACILITY,PT.EEA/100004332,Central de Cogeração de Lavos,Portugal,1(c),40.0606,-8.85344,182000.0,2017,spatial_nearest,0.251,PT.CAED/PT.APA06042882.EQUIP,PT.CAED/PT.APA06042882.EQUIP,LAVOS,1,1.0,40.0587965,-8.8552134,136.2831,,,,160.1875986,,,9667.08,296.4706986,9963.5506986
DK.CAED/000085734.FACILITY,DK.CAED/000085734,KVERNELAND GROUP KERTEMINDE A/S ,Denmark,2(f),55.46186256978535,10.656125151974303,11.207,2020,no_match,,,,,0,,,,,,,,,,,,,
DK.CAED/000057740.FACILITY,DK.CAED/000057740,Helsingør Kraftvarmeværk,Denmark,1(c),56.0201289426011,12.557803568163237,108000.0,2010,spatial_nearest,0.0,DK.CAED/900000041; DK.CAED/900000145,DK.CAED/900000041.PART,Helsingør,2,2.0,56.0201289426011,12.557803568163237,14.302999999999999,,,,,,,1065.0,14.302999999999999,1079.303
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-915000-900-9140178,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-915000-900-9140178,Trianel Gaskraftwerk Hamm GmbH & Co. KG,Germany,1(c),51.67329,7.92866,473000.0,2024,spatial_nearest,0.037,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-915000-900-9140178-0001g,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/anl-2017-915000-900-9140178-0001g,Hamm,1,1.0,51.67325,7.92813,8436.86,,,,,,,,8436.86,8436.86
FR.CAED/3936.FACILITY,FR.CAED/3936,LAT NITROGEN FRANCE,France,4(b)(ii),49.42375,1.03674,630000.0,2024,id_direct,0.0,FR.CAED/3936,FR.CAED/3936.A.INSTALLATIONPART,LE GRAND QUEVILLY,1,1.0,49.4238,1.03675,3692.066406,,,,,,,,3692.066406,3692.066406
https://registry.gdi-de.org/id/de.sl.inspire.pf/0105352-G,https://registry.gdi-de.org/id/de.sl.inspire.pf/0105352-G,Energie SaarLorLux AG Heizkraftwerk Römerbrücke,Germany,1(c),49.2237,7.01481,103000.0,2024,spatial_nearest,0.0,https://registry.gdi-de.org/id/de.sl.inspire.pf/0105352-IE-V-1; https://registry.gdi-de.org/id/de.sl.inspire.pf/0105352-IE-V-2; https://registry.gdi-de.org/id/de.sl.inspire.pf/0119524-IE-V,https://registry.gdi-de.org/id/de.sl.inspire.pf/0105352-IE-V-1,Saarbrücken,3,3.0,49.22349666666667,7.015536666666667,44114.240000000005,,,,233.0,,,,44347.240000000005,44347.240000000005
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015868,https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015868,DREWAG Gasturbinen-Heizkraftwerk Nossener Brücke ,Germany,1(c),51.04179,13.70819,504000.0,2024,spatial_nearest,0.057,https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015868_5638_0gen,https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015868_5638_0gen,Dresden,1,1.0,51.04222,13.70863,8909.06,,,,17.64,,,,8926.699999999999,8926.699999999999
EL.CAED/100091.FACILITY,EL.CAED/100091,HERON ENERGY S.A. (ASSAK),Greece,1(c),38.27948,23.32946,159000.0,2008,id_direct,0.0,EL.CAED/100090; EL.CAED/100091,EL.CAED/100090.PART,THIVA,2,2.0,38.27949,23.32946,12694.8,,,,0.1,,,,12694.9,12694.9
UK.CAED/EW_EA-12905.FACILITY,UK.CAED/EW_EA-12905,Wilton Bioethanol Plant  EA/EPR/VP3831XJ/V005,United Kingdom,4(a),54.576962,-1.1204929,171000.0,2010,no_match,,,,,0,,,,,,,,,,,,,
NL.RIVM/000044004.FACILITY,NL.RIVM/000044004,Amer Centrale,Netherlands,1(c),51.70785,4.84388,1310000.0,2024,spatial_nearest,0.272,NL.RIVM/044004001,NL.RIVM/044004001.PART,Geertruidenberg,1,1.0,51.70941,4.84084,1419.384446,,,,,,,,1419.384446,1419.384446
BE.EEA/vl01853961001717.FACILITY,BE.EEA/vl01853961001717,ELECTRABEL CENTRALE MOL,Belgium,1(c),51.222977,5.1101995,162000.0,2010,no_match,,,,,0,,,,,,,,,,,,,
FR.CAED/96.FACILITY,FR.CAED/96,VERALLIA FRANCE,France,3(e),49.39552,3.33314,211000.0,2007,no_match,,,,,0,,,,,,,,,,,,,
CZ.MZP.U426/CZ50009387.FACILITY,CZ.MZP.U426/CZ50009387,"Závod Řetenice, Servisní středisko",Czechia,3(e),50.64063215,13.80121838,293808.0,2022,no_match,,,,,0,,,,,,,,,,,,,
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-958012-900-0235121,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-958012-900-0235121,Egger Holzwerkstoffe Brilon GmbH & Co. KG,Germany,6(b),51.40669,8.59807,376000.0,2024,spatial_nearest,0.239,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-958012-900-0235121-0001-2000,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-958012-900-0235121-0001-2000,Brilon,1,1.0,51.40592,8.60128,,,,,,,,1670.48,,1670.48
PL.MŚ/000000053.FACILITY,PL.MŚ/000000053,Grupa Ożarów S.A.,Poland,3(c),50.9304275512695,21.6765041351318,1810000.0,2024,id_direct,0.0,PL.MŚ/000000053,PL.MŚ/000000053.PART,Ostrowiec Świętokrzyski,1,1.0,50.9478,21.4456,,393.5,,,,,,,393.5,393.5
DK.CAED/000110610.FACILITY,DK.CAED/000110610,Xellia Pharmaceuticals ApS,Denmark,4(e),55.66710713738545,12.60524866100344,3030.651,2024,spatial_nearest,0.916,DK.CAED/900000059,DK.CAED/900000059.PART,København S,1,1.0,55.6595816666667,12.599325,,,,,197.51,,,,197.51,197.51
IT.EEA/2007002061.FACILITY,IT.EEA/2007002061,Impianto di termovalorizzazione dei rifiuti,Italy,5(b),45.703333,11.358611,103000.0,2017,no_match,,,,,0,,,,,,,,,,,,,
IT.EEA/2007000051.FACILITY,IT.EEA/2007000051,CENTRALE TERMOELETTRICA DI SAN QUIRICO,Italy,1(c),44.928611,10.305278,107000.0,2011,spatial_nearest,0.085,IT.CAED/430182002,IT.CAED/430182002.PART,Sissa Trecasali,1,1.0,44.9286,10.3042,,,,,,,,,,
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-362008-300-0181417,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-362008-300-0181417,Martinswerk GmbH,Germany,4(b)(iii),50.94593,6.66665,224000.0,2024,spatial_nearest,0.001,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-362008-300-0181417-0001-0002; https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2024-362008-300-0181417-0001-0004,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-362008-300-0181417-0001-0002,Bergheim,2,2.0,50.94594,6.66665,109.45,,1474.304,,0.792,,,,1584.546,1584.546
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000992.FACILITY,https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000992,GREENPOWER OOSTENDE,Belgium,5(b),51.21008,2.9953,151000.0,2023,spatial_nearest,0.043,https://data.ied_registry.omgeving.vlaanderen.be/id/productioninstallationpart/BE.VL.LCP000008,https://data.ied_registry.omgeving.vlaanderen.be/id/productioninstallationpart/BE.VL.LCP000008.PART,Oostende,1,1.0,51.21042,2.99501,,,,,2.296447,,,2285.99309,2.296447,2288.289537
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00971,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00971,AVA Abfallverwertung Augsburg Kommunalunternehmen,Germany,5(b),48.40212645145267,10.933246141515742,249000.0,2024,spatial_nearest,0.215,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01251g,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A01251g,Augsburg,1,1.0,48.400830636884436,10.935399399559069,472.676,,,,,,,,472.676,472.676
PL.MŚ/000001886.FACILITY,PL.MŚ/000001886,ITPOK Poznań,Poland,5(b),52.4333457946777,16.9854507446289,194000.0,2024,spatial_nearest,0.401,PL.MŚ/000000146,PL.MŚ/000000146.PART,Poznań,1,1.0,52.4364,16.9886,,10008.1,,,216.0,,,1536.6,10224.1,11760.7
UK.CAED/EW_EA-675.FACILITY,UK.CAED/EW_EA-675,Easington Gas Terminal EPR/AP3833LW,United Kingdom,1(c),53.660152,0.11369477,106000.0,2008,spatial_nearest,0.0,UK.CAED/EW_EA-5974-1; UK.CAED/EW_EA-5974-2; UK.CAED/EW_EA-675-1,UK.CAED/EW_EA-5974-1.PART,Easington,3,3.0,53.660152000000004,0.11369477,3110.0,,,,,,,,3110.0,3110.0
IT.EEA/2008000005.FACILITY,IT.EEA/2008000005,Stabilimento di Scanzorosciate,Italy,4(a),45.713611,9.766667,120000.0,2014,no_match,,,,,0,,,,,,,,,,,,,
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000016.FACILITY,https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000016,INEOS,Belgium,4(a)(ii),51.23458,4.3192,186000.0,2024,spatial_nearest,0.672,https://data.ied_registry.omgeving.vlaanderen.be/id/productioninstallationpart/BE.VL.LCP000042,https://data.ied_registry.omgeving.vlaanderen.be/id/productioninstallationpart/BE.VL.LCP000042.PART,Beveren-Kruibeke-Zwijndrecht,1,1.0,51.23978,4.32411,126.778,,,,91.815,,,,218.59300000000002,218.59300000000002
NL.EEA/94003.FACILITY,NL.EEA/94003,Centrale Bergum,Netherlands,1(c),53.20955,6.02977,585000.0,2010,spatial_nearest,0.024,NL.RIVM/094003001; NL.RIVM/094003002; NL.RIVM/094003003; NL.RIVM/094003004; NL.RIVM/094003005; NL.RIVM/094003006,NL.RIVM/094003001.PART,Burgum,6,6.0,53.20977,6.029773333333334,29.86996,,,,,,,,29.86996,29.86996
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60015086,https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60015086,Heizwerk Altchemnitz ,Germany,1(c),50.79839,12.91691,137000.0,2024,spatial_nearest,0.0,https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60015086_71_0gen,https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60015086_71_0gen,Chemnitz,1,1.0,50.79839,12.91691,2415.1,,,,,,,,2415.1,2415.1
https://registry.gdi-de.org/id/de.ni.mu/01000259750,https://registry.gdi-de.org/id/de.ni.mu/01000259750,EEW Energy from Waste Helmstedt GmbH,Germany,5(b),52.17005,10.97775,438000.0,2024,spatial_nearest,0.132,https://registry.gdi-de.org/id/de.ni.mu/01012110180-2006g,https://registry.gdi-de.org/id/de.ni.mu/01012110180-2006g,Büddenstedt,1,1.0,52.171065099295234,10.976743237963648,,,,,,,,,,
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-362008-300-0326774,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-362008-300-0326774,RWE Power AG Kraftwerk Niederaußem,Germany,1(c),50.97093,6.66658,11821000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
DE.EEA/06-05-100-0078369.FACILITY,DE.EEA/06-05-100-0078369,Oxea Deutschland GmbH Werk Ruhrchemie,Germany,4(a),51.5255027365178,6.79844793202542,224000.0,2009,spatial_nearest,0.002,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-119000-100-0990908-0110-7000; https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-119000-100-0990908-0110-8000,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-119000-100-0990908-0110-7000,Oberhausen,2,2.0,51.52549,6.79846,245.82100000000003,,,,545.364,,1032.17,,791.1850000000001,1823.355
FR.EEA/072.01529.FACILITY,FR.EEA/072.01529,Lafarge ciments - Usine de La Couronne,France,3(c)(i),45.6,0.1,394000.0,2016,no_match,,,,,0,,,,,,,,,,,,,
ES.CAED/006157000.FACILITY,ES.CAED/006157000,"IGNIS GENERACIÓN, S.L",Spain,1(c),41.280778,-0.217769,208000.0,2008,id_direct,0.0,ES.CAED/006157000; ES.CAED/006157001; ES.CAED/006157002; ES.CAED/006157003; ES.CAED/006157004; ES.CAED/006157005; ES.CAED/006157006; ES.CAED/006157007,ES.CAED/006157000.PART,ESCATRON,8,8.0,41.280778,-0.217769,18.204,,,,,,,,18.204,18.204
IT.EEA/2007000659.FACILITY,IT.EEA/2007000659,Sedamyl Spa,Italy,8(b),44.649444,7.483333,106000.0,2017,no_match,,,,,0,,,,,,,,,,,,,
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011253,https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011253,Model Sachsen Papier GmbH ,Germany,6(b),51.46462,12.59134,125000.0,2022,spatial_nearest,0.133,https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011253_1634_0gen,https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011253_1634_0gen,Eilenburg,1,1.0,51.46566,12.59228,839.46,,,,,,,,839.46,839.46
FR.EEA/052.00266.FACILITY,FR.EEA/052.00266,ORION ENGENEERED CARBONS SAS,France,1(a),45.01,-0.54,105000.0,2013,no_match,,,,,0,,,,,,,,,,,,,
FR.CAED/7642.FACILITY,FR.CAED/7642,COMPAGNIE INDUSTRIELLE DES FILLERS ET CHAUX,France,3(c)(iii),43.43069,4.88914,110000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
NL.EEA/44008.FACILITY,NL.EEA/44008,Ennatuurlijk; WKC Helmond,Netherlands,1(c),51.46358,5.68868,125000.0,2010,spatial_nearest,0.032,NL.RIVM/044008001; NL.RIVM/044008002,NL.RIVM/044008001.PART,Helmond,2,2.0,51.4634,5.688175,2.662335,,,,,,,,2.662335,2.662335
FR.CAED/5088.FACILITY,FR.CAED/5088,HEIDELBERG MATERIALS FRANCE CIMENTS,France,,44.64818,4.75853,106000.0,2019,no_match,,,,,0,,,,,,,,,,,,,
https://registry.gdi-de.org/id/de.ni.mu/10100029340,https://registry.gdi-de.org/id/de.ni.mu/10100029340,KÄMMERER Energie GmbH ,Germany,1(c),52.2963,8.02346,117000.0,2024,spatial_nearest,0.0,https://registry.gdi-de.org/id/de.ni.mu/10100029340-0868g,https://registry.gdi-de.org/id/de.ni.mu/10100029340-0868g,Osnabrück,1,1.0,52.2963,8.02346,84.1,3.9,14.2,,43.5,,,,145.7,145.7
FR.CAED/8257.FACILITY,FR.CAED/8257,ITON SEINE,France,2(b),49.03412,1.56543,100000.0,2011,no_match,,,,,0,,,,,,,,,,,,,
https://registry.gdi-de.org/id/de.hb/de.hb.pf.bube-eureg.06-04-11/2001178/8/6,https://registry.gdi-de.org/id/de.hb/de.hb.pf.bube-eureg.06-04-11/2001178/8/6,swb Entsorgung GmbH & Co. KG,Germany,5(b),53.12476,8.72721,259000.0,2024,spatial_nearest,0.094,https://registry.gdi-de.org/id/de.hb/de.hb.pf.bube-eureg.06-04-11/2001178/8/1-2000,https://registry.gdi-de.org/id/de.hb/de.hb.pf.bube-eureg.06-04-11/2001178/8/1-2000,Bremen,1,1.0,53.12392,8.72734,75.14,,,,,,,,75.14,75.14
IE.CAED/P0830.FACILITY,IE.CAED/P0830,Bord Gais Energy Ltd,Ireland,1(c),51.815217,-8.251072,862406.28,2024,spatial_nearest,0.064,IE.CAED/P0830.CPU00041,IE.CAED/P0830.CPU00041.PART,Cork,1,1.0,51.8149,-8.2503,15280.0,,,,5.28,,,,15285.28,15285.28
SE.CAED/10023612.Facility,SE.CAED/10023612.Facility,SCA Obbola AB,Sweden,6(a),63.70116,20.32111,33299.0,2024,spatial_nearest,0.015,SE.CAED/10000127.Part,SE.CAED/10000127.Part,OBBOLA,1,1.0,63.70125,20.32135,,,,,169.92,,,3646.8,169.92,3816.7200000000003
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-114000-100-0018507,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-114000-100-0018507,Cargill Deutschland GmbH,Germany,8(b)(ii),51.33899,6.66358,143000.0,2024,spatial_nearest,0.178,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-114000-100-0018507-0005-BE01,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-114000-100-0018507-0005-BE01,Krefeld,1,1.0,51.34007,6.66547,2028.94,,,,,,,,2028.94,2028.94
FR.CAED/6033.FACILITY,FR.CAED/6033,ARCELORMITTAL GANDRANGE,France,2(c)(i),49.2196,6.06039,179000.0,2008,no_match,,,,,0,,,,,,,,,,,,,
LU.CAED/000003000.FACILITY,LU.CAED/000003000,ArcelorMittal Belval & Differdange S.A.,Luxembourg,2(b),49.5019,5.95579,182000.0,2021,no_match,,,,,0,,,,,,,,,,,,,
EL.CAED/100001.FACILITY,EL.CAED/100001,PPC S.A. LIGNITIKI MEGALOPOLIS (SES UNIT III),Greece,1(c),37.41813,22.10828,641000.0,2020,spatial_nearest,0.0,EL.CAED/100003; GR.EEA/GR0047; GR.EEA/GR0048,EL.CAED/100003.PART,MEGALOPOLI,3,3.0,37.41812933333333,22.108282000000003,,,,,,,,,,
FR.CAED/5938.FACILITY,FR.CAED/5938,SAINT-GOBAIN PAM CANALISATION,France,2(b),48.89672,6.05187,264000.0,2024,id_direct,0.0,FR.CAED/5938,FR.CAED/5938.A.INSTALLATIONPART,PONT A MOUSSON,1,1.0,48.89616,6.05194,423.098938,,,,,,885.166077,,423.098938,1308.265015
ES.CAED/004638000.FACILITY,ES.CAED/004638000,EDAR GALINDO,Spain,5(b),43.308869,-2.994715,324000.0,2014,no_match,,,,,0,,,,,,,,,,,,,
IT.CAED/238682003.FACILITY,IT.CAED/238682003,Impianto di termovalorizzazione di Valmadrera ,Italy,5(b),45.8378,9.3583,133533.18,2024,no_match,,,,,0,,,,,,,,,,,,,
BE.EEA/vl01853961002424.FACILITY,BE.EEA/vl01853961002424,ELECTRABEL centrale LANGERBRUGGE,Belgium,1(c),51.114876,3.7452233,194000.0,2009,no_match,,,,,0,,,,,,,,,,,,,
FR.CAED/12539.FACILITY,FR.CAED/12539,HEIDELBERG MATERIALS FRANCE CIMENTS,France,3(c)(i),47.58797,0.32928,172000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
ES.EEA/2114.FACILITY,ES.EEA/2114,CENTRAL DE ESCUCHA,Spain,1(c),41.29665,-0.816297,391000.0,2012,spatial_nearest,0.0,ES.EEA/ES0086,ES.EEA/ES0086.PART,ESCUCHA,1,1.0,41.29665,-0.816297,,,,,,,,,,
BE.EEA/W090.FACILITY,BE.EEA/W090,CARSID (Centrale dénergie),Belgium,1(c),50.4141,4.4123,983000.0,2008,no_match,,,,,0,,,,,,,,,,,,,
IT.CAED/660412007.FACILITY,IT.CAED/660412007,UNITA' OPERATIVA DI ATESSA,Italy,1(c),42.1333,14.4581,104625.0,2019,id_direct,0.0,IT.CAED/660412007,IT.CAED/660412007.PART,ATESSA,1,1.0,42.1476,14.4592,383.906849,,,,,,,,383.906849,383.906849
DK.CAED/000067430.FACILITY,DK.CAED/000067430,a. h. nichro HAARDCHROM A/S,Denmark,2(f),55.62103180966257,12.464382151833561,1843.0,2022,spatial_nearest,0.993,DK.CAED/900000036,DK.CAED/900000036.PART,Hvidovre,1,1.0,55.61282278365573,12.47059943536919,66.754,,,,49.76,,,,116.51400000000001,116.51400000000001
UK.CAED/EW_EA-16798.FACILITY,UK.CAED/EW_EA-16798,Kirklees EfW EPR/BJ6178IX,United Kingdom,5(b),53.655139,-1.7775451,134000.0,2019,spatial_nearest,0.803,UK.CAED/EW_EA-3069-1,UK.CAED/EW_EA-3069-1.PART,Huddersfield,1,1.0,53.648315,-1.7815143,570.0,,,,,,,,570.0,570.0
FR.CAED/3938.FACILITY,FR.CAED/3938,SAINT LOUIS SUCRE,France,1(c),49.3246,1.62519,109000.0,2017,id_direct,0.0,FR.CAED/3938,FR.CAED/3938.A.INSTALLATIONPART,ETREPAGNY,1,1.0,49.3246,1.62519,1200.75647,,,,,,,,1200.75647,1200.75647
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000027131.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000027131.ProductionFacility,"Neve Oy, Suosiolan voimalaitos",Finland,1(c),66.4953,25.67594,301000.0,2024,spatial_nearest,0.0,http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1300000052.ProductionInstallationPart; http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1900013010.ProductionInstallationPart,http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1300000052.ProductionInstallationPart,Rovaniemi,2,2.0,66.4953,25.67594,,,,,6.482,481.0,,1750.0,487.482,2237.482
IT.CAED/421242002.FACILITY,IT.CAED/421242002,IREN ENERGIA SpA - Polo Energetico Hiroshima,Italy,1(c),44.7,10.6167,113644.0,2024,id_direct,0.0,IT.CAED/421242002,IT.CAED/421242002.PART,REGGIO NELL'EMILIA,1,1.0,44.7155,10.6103,646.93,,,,,,,,646.93,646.93
GB.EEA/E185_583.FACILITY,GB.EEA/E185_583,Howarth Metals,United Kingdom,2(e)(ii),53.473,-2.20727,306000.0,2013,no_match,,,,,0,,,,,,,,,,,,,
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-362012-300-0192439,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-362012-300-0192439,Eisenwerk Brühl GmbH,Germany,2(d),50.84235,6.91312,129000.0,2007,no_match,,,,,0,,,,,,,,,,,,,
RO.EEA/RO2BR_11.FACILITY,RO.EEA/RO2BR_11,SC CET SA,Romania,1(c),45.1891999,27.8975683,152000.0,2007,spatial_nearest,0.0,RO.EEA/RO0132; RO.EEA/RO0133; RO.EEA/RO0134; RO.EEA/RO0135; RO.EEA/RO0136; RO.EEA/RO0137,RO.EEA/RO0132.PART,BRAILA,6,6.0,45.1891999,27.8975683,,,,,,,,,,
FR.CAED/725.FACILITY,FR.CAED/725,O-I FRANCE SAS,France,3(e),44.90684,-0.33796,104000.0,2007,no_match,,,,,0,,,,,,,,,,,,,
