eprtr_facility_id,facility_name,country,iso3,analysis_year_grid,eprtr_activity_grid,temp_band,heat_MWh,match_method,least_cost_pathway_grid,least_cost_pathway_off,lcoh_gas_grid,lcoh_hb_grid,lcoh_hb_off,hb_savings_vs_grid_gas_EUR_MWhth,elec_grid_EUR_MWh,elec_off_hb_EUR_MWh,elec_ratio_grid_to_offhb,gas_EUR_MWh,bnef_data_source,lat,lon
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-2951606-00000000,Essity Operations Mannheim GmbH ,Germany,DEU,2015,6(b),high,622083.33,spatial_nearest,natural_gas,heat_battery,50.458,168.93,47.885,2.5730000000000004,150.1,41.159,3.6468330134357005,42.838,bnef,49.53548,8.45708
DE.EEA/06-05-800-0197010.FACILITY,RWE Power AG-Fabrik Ville/Berrenrath,Germany,DEU,2015,1(f),mid,11111.11,spatial_nearest,natural_gas,heat_battery,50.458,168.93,47.885,2.5730000000000004,150.1,41.159,3.6468330134357005,42.838,bnef,50.8671450391517,6.83605559371525
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015911,Wacker Chemie AG ,Germany,DEU,2015,4(a)(vii),mid,292833.33,spatial_nearest,natural_gas,heat_battery,50.458,168.93,47.885,2.5730000000000004,150.1,41.159,3.6468330134357005,42.838,bnef,51.29418,13.40011
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00998,"UPM GmbH, Werk Augsburg",Germany,DEU,2015,6(b),high,195305.56,spatial_nearest,natural_gas,heat_battery,50.458,168.93,47.885,2.5730000000000004,150.1,41.159,3.6468330134357005,42.838,bnef,48.379884506096595,10.901461334946028
NL.RIVM/000000151.FACILITY,O-I Netherlands BV (Maastricht),Netherlands,NLD,2007,3(e),high,435065.48,spatial_nearest,natural_gas,heat_battery,46.829,116.097,44.744,2.085000000000001,102.55,38.332,2.6753104455807155,40.952,proxied,50.85899,5.70421
NL.EEA/105014.FACILITY,Brunner Mond BV (inrichting bestaat niet meer),Netherlands,NLD,2007,4(b),mid,490078.0,spatial_nearest,natural_gas,heat_battery,46.829,116.097,44.744,2.085000000000001,102.55,38.332,2.6753104455807155,40.952,proxied,53.3196,6.94789
PL.MŚ/000000275.FACILITY,"Wałbrzyskie Zakłady Koksownicze ""Victoria"" S.A.",Poland,POL,2012,1(d),mid,395027.78,id_direct,natural_gas,heat_battery,46.647,106.208,44.744,1.9029999999999987,93.65,38.332,2.44312845664197,39.509,proxied,50.7558288574219,16.2420425415039
ES.CAED/006119000.FACILITY,SAICA 4,Spain,ESP,2020,6(b),high,775885.28,id_direct,natural_gas,heat_battery,38.843,127.208,36.946,1.8970000000000056,112.55,31.314,3.5942389985310084,28.91,bnef,41.549915,-0.670765
ES.CAED/006133000.FACILITY,SAICA 3,Spain,ESP,2020,6(b),high,1420354.44,id_direct,natural_gas,heat_battery,38.843,127.208,36.946,1.8970000000000056,112.55,31.314,3.5942389985310084,28.91,bnef,41.546601,-0.678377
ES.CAED/008371000.FACILITY,PLANTA VALORIZACIÓN ENERGÉTICA,Spain,ESP,2020,5(b),high,800106.11,spatial_nearest,natural_gas,heat_battery,38.843,127.208,36.946,1.8970000000000056,112.55,31.314,3.5942389985310084,28.91,bnef,41.538421,-0.679137
NL.EEA/10062.FACILITY,ExxonMobil Chemical Holland BV (RAP),Netherlands,NLD,2015,4(a),mid,396199.73,spatial_nearest,natural_gas,heat_battery,46.636,99.264,44.744,1.892000000000003,87.4,38.332,2.2800793071063343,39.398,proxied,51.87332,4.29532
NL.RIVM/000051105.FACILITY,YARA Sluiskil BV,Netherlands,NLD,2015,4(c),mid,1271776.99,spatial_nearest,natural_gas,heat_battery,46.636,99.264,44.744,1.892000000000003,87.4,38.332,2.2800793071063343,39.398,proxied,51.27764,3.85005
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-119000-100-0188391,Air Liquide Deutschland GmbH Werk Ruhrchemie,Germany,DEU,2012,4(b)(i),mid,96750.28,spatial_nearest,natural_gas,heat_battery,49.483,145.153,47.885,1.597999999999999,128.7,41.159,3.1268981267766462,42.061,bnef,51.52176,6.81039
https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/5000299,GML - Gemeinschafts-Müllheizkraftwerk Ludwigshafen GmbH,Germany,DEU,2012,5(b),high,34313.33,spatial_nearest,natural_gas,heat_battery,49.483,145.153,47.885,1.597999999999999,128.7,41.159,3.1268981267766462,42.061,bnef,49.48468,8.42636
https://registry.gdi-de.org/id/de.ni.mu/02020265720,Dow Deutschland Anlagengesellschaft mbH,Germany,DEU,2012,4(a)(viii),mid,323169.44,spatial_nearest,natural_gas,heat_battery,49.483,145.153,47.885,1.597999999999999,128.7,41.159,3.1268981267766462,42.061,bnef,52.91351,9.65719
HU.OKIR/100376880.FACILITY,Zoltek Zrt.,Hungary,HUN,2015,4(a)(viii),mid,73333.33,spatial_nearest,natural_gas,heat_battery,46.327,98.653,44.744,1.5829999999999984,86.85,38.332,2.265730981947198,39.12,proxied,47.760262,18.573961
HU.OKIR/102188784.FACILITY,AUDI HUNGARIA Zártkörűen Működő Részvénytársaság,Hungary,HUN,2015,2(f),high,216.39,spatial_nearest,natural_gas,heat_battery,46.327,98.653,44.744,1.5829999999999984,86.85,38.332,2.265730981947198,39.12,proxied,47.69829,17.702022
NL.RIVM/000203496.FACILITY,Reststoffen Energie Centrale (REC),Netherlands,NLD,2011,5(b),high,18171.4,spatial_nearest,natural_gas,heat_battery,46.206,109.764,44.744,1.4620000000000033,96.85,38.332,2.5266096212042157,37.9,proxied,53.19045,5.4291
NL.EEA/12176.FACILITY,Air Products Nederland BV (Pernis),Netherlands,NLD,2011,4(b),mid,294851.4,spatial_nearest,natural_gas,heat_battery,46.206,109.764,44.744,1.4620000000000033,96.85,38.332,2.5266096212042157,37.9,proxied,51.88852,4.33004
PT.CAED/PT.APA05771362.CI,"CELTEJO,Empresa de Celulose do Tejo,S.A. (CI)",Portugal,PRT,2019,6(a),high,1076910.57,spatial_nearest,natural_gas,heat_battery,46.186,131.097,44.744,1.4420000000000002,116.05,38.332,3.0274966085776893,35.458,proxied,39.661452,-7.669786
https://registry.gdi-de.org/id/de.sh/50079798,Covestro Deutschland AG ,Germany,DEU,2007,5(a),high,378611.11,spatial_nearest,natural_gas,heat_battery,49.172,111.597,47.885,1.286999999999999,98.5,41.159,2.393158239996113,43.06,bnef,53.9016,9.19043
DE.EEA/14-30-54102340000.FACILITY,"Dow Olefinverbund GmbH, Werk Böhlen",Germany,DEU,2007,4(a)(i),mid,963036.11,spatial_nearest,natural_gas,heat_battery,49.172,111.597,47.885,1.286999999999999,98.5,41.159,2.393158239996113,43.06,bnef,51.1914134727165,12.3561307601096
DE.EEA/14-10-98211930000.FACILITY,Sustec Schwarze Pumpe GmbH,Germany,DEU,2007,4(a)(ii),mid,51123.06,spatial_nearest,natural_gas,heat_battery,49.172,111.597,47.885,1.286999999999999,98.5,41.159,2.393158239996113,43.06,bnef,51.522579015926,14.3693726953007
DE.EEA/14-30-56918040000.FACILITY,Stora Enso Sachsen GmbH,Germany,DEU,2007,6(b),high,233183.33,spatial_nearest,natural_gas,heat_battery,49.172,111.597,47.885,1.286999999999999,98.5,41.159,2.393158239996113,43.06,bnef,51.4646104615512,12.5913679230815
https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/5000656,Papierfabrik Palm GmbH & Co. KG,Germany,DEU,2007,6(b),high,543299.17,spatial_nearest,natural_gas,heat_battery,49.172,111.597,47.885,1.286999999999999,98.5,41.159,2.393158239996113,43.06,bnef,49.06958,8.3038
PT.EEA/100007307.FACILITY,"AP - Amoníaco de Portugal, S.A.",Portugal,PRT,2008,4(b)(ii),mid,19888.89,spatial_nearest,natural_gas,heat_battery,45.883,101.93,44.744,1.139000000000003,89.8,38.332,2.342690180528018,35.791,proxied,38.6713093269,-9.05220325155
CZ.MZP.S206/CZ91501864.FACILITY,SYNTHOS Kralupy a.s.,Czechia,CZE,2010,4(a)(ix),mid,1786035.63,spatial_nearest,natural_gas,heat_battery,45.853,119.597,44.744,1.1090000000000018,105.7,38.332,2.7574872169466764,37.178,proxied,50.25952056,14.32785848
RO.CAED/103VL0001.FACILITY,UZINELE SODICE GOVORA - CIECH CHEMICAL GROUP SA,Romania,ROU,2019,4(b)(iv),mid,16229.17,spatial_nearest,natural_gas,heat_battery,45.816,112.486,44.744,1.0720000000000027,99.3,38.332,2.590524887822185,35.125,proxied,45.034531,24.289853
FR.CAED/12629.FACILITY,ESSITY OPERATIONS FRANCE,France,FRA,2010,6(b),high,79263.89,id_direct,natural_gas,heat_battery,46.469,85.153,45.593,0.8759999999999977,74.7,39.096,1.910681399631676,37.733,bnef,47.70262,2.71044
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000089.FACILITY,BASF DOW HPPO PRODUCTION,Belgium,BEL,2012,4(a)(ii),mid,1256258.26,spatial_nearest,natural_gas,heat_battery,45.537,123.43,44.744,0.7929999999999993,109.15,38.332,2.8474903474903477,38.51,proxied,51.36887,4.26375
AT.EEA/20000.00377.FACILITY,Sappi Austria Produktions-GmbH & Co. KG,Austria,AUT,2016,6(b),high,1834014.49,spatial_nearest,natural_gas,heat_battery,45.509,114.93,44.744,0.7650000000000006,101.5,38.332,2.647918188458729,38.788,proxied,47.13411,15.334056
FR.CAED/5364.FACILITY,POLYTECHNYL,France,FRA,2016,4(a)(iv),mid,231445.09,id_direct,natural_gas,heat_battery,46.249,105.764,45.593,0.6559999999999988,93.25,39.096,2.3851544915080827,39.453,bnef,45.68526,4.84634
PL.MŚ/000000087.FACILITY,STEICO Sp. z o.o. Zakład w Czarnkowie,Poland,POL,2008,6(b),high,12000.0,id_direct,natural_gas,heat_battery,45.389,101.653,44.744,0.6450000000000031,89.55,38.332,2.3361682145465927,35.347,proxied,52.8972244262695,16.5313892364502
CY.EEA/51.FACILITY,"VASSILIKO CEMENT WORKS PUBLIC COMPANY LTD, Moni Plant",Cyprus,CYP,2010,3(c)(i),high,372222.22,spatial_nearest,natural_gas,heat_battery,45.236,181.875,44.744,0.49199999999999733,161.75,38.332,4.21971198998226,36.623,proxied,34.710277,33.191388
IT.EEA/2007001729.FACILITY,ERG Nuove Centrali Impianti Sud,Italy,ITA,2007,1(b),mid,2467959.34,spatial_nearest,natural_gas,heat_battery,39.307,162.43,38.962,0.34499999999999886,144.25,33.128,4.35432262738469,34.182,bnef,37.129167,15.201944
IT.EEA/2007002090.FACILITY,Cartiera di Toscolano,Italy,ITA,2007,6(b),high,208619.44,spatial_nearest,natural_gas,heat_battery,39.307,162.43,38.962,0.34499999999999886,144.25,33.128,4.35432262738469,34.182,bnef,45.635833,10.619166
FR.CAED/3867.FACILITY,ECOLOGIC PETROLEUM RECOVERY,France,FRA,2009,5(a),high,338362.87,spatial_nearest,natural_gas,heat_battery,45.836,78.43,45.593,0.242999999999995,68.65,39.096,1.755934110906487,37.567,bnef,49.50341,0.53694
